TEAM_ID,NICKNAME,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612764,Warriors,0,22019,2019-11-29,East,Washington,17,6,11,353,3-4,3-7
1610612765,Warriors,0,22019,2019-11-26,East,Detroit,17,6,11,353,5-3,1-8
1610612765,Warriors,0,22019,2019-11-25,East,Detroit,17,6,11,353,5-3,1-8
1610612766,Warriors,0,22019,2019-11-24,East,Charlotte,17,6,11,353,3-5,3-6
1610612766,Warriors,0,22019,2019-11-23,East,Charlotte,17,6,11,353,3-5,3-6
1610612739,Cavaliers,0,22019,2019-11-24,East,Cleveland,16,5,11,313,3-4,2-7
1610612739,Cavaliers,0,22019,2019-11-23,East,Cleveland,16,5,11,313,3-4,2-7
1610612741,Bulls,0,22019,2019-11-22,East,Chicago,16,5,11,313,3-6,2-5
1610612757,Warriors,0,22019,2019-11-22,West,Portland,16,5,11,313,1-4,4-7
1610612757,Warriors,0,22019,2019-11-21,West,Portland,16,5,11,313,1-4,4-7
1610612759,Warriors,0,22019,2019-11-22,West,San Antonio,16,5,11,313,4-4,1-7
1610612763,Warriors,0,22019,2019-11-26,West,Memphis,16,5,11,313,3-7,2-4
1610612763,Warriors,0,22019,2019-11-25,West,Memphis,16,5,11,313,3-7,2-4
1610612765,Warriors,0,22019,2019-11-24,East,Detroit,16,5,11,313,4-3,1-8
1610612765,Warriors,0,22019,2019-11-23,East,Detroit,16,5,11,313,4-3,1-8
1610612737,Hawks,0,22019,2019-11-22,East,Atlanta,15,4,11,267,2-5,2-6
1610612739,Cavaliers,0,22019,2019-11-22,East,Cleveland,15,4,11,267,2-4,2-7
1610612752,Warriors,0,22019,2019-11-22,East,New York,15,4,11,267,3-4,1-7
1610612752,Warriors,0,22019,2019-11-21,East,New York,15,4,11,267,3-4,1-7
1610612752,Warriors,0,22019,2019-11-20,East,New York,15,4,11,267,3-4,1-7
1610612744,Warriors,0,22019,2019-11-16,West,Golden State,13,2,11,154,1-6,1-5
1610612744,Warriors,0,22019,2019-11-15,West,Golden State,13,2,11,154,1-6,1-5
1610612754,Warriors,0,22019,2020-03-01,East,Indiana,60,36,24,0.6,21-10,15-14
1610612754,Warriors,0,22019,2020-02-29,East,Indiana,60,36,24,0.6,21-10,15-14
1610612750,Warriors,0,22019,2019-12-05,West,Minnesota,20,10,10,0.5,3-7,7-3
1610612750,Warriors,0,22019,2019-12-04,West,Minnesota,20,10,10,0.5,3-7,7-3
1610612751,Warriors,0,22019,2019-12-03,East,Brooklyn,20,10,10,0.5,6-4,4-6
1610612751,Warriors,0,22019,2019-12-02,East,Brooklyn,20,10,10,0.5,6-4,4-6
1610612751,Warriors,0,22019,2019-12-01,East,Brooklyn,20,10,10,0.5,6-4,4-6
1610612737,Hawks,0,22019,2019-11-21,East,Atlanta,14,4,10,28.600.000.000.000.000,2-5,2-5
1610612737,Hawks,0,22019,2019-11-20,East,Atlanta,14,4,10,28.600.000.000.000.000,2-5,2-5
1610612739,Cavaliers,0,22019,2019-11-21,East,Cleveland,14,4,10,28.600.000.000.000.000,2-4,2-6
1610612739,Cavaliers,0,22019,2019-11-20,East,Cleveland,14,4,10,28.600.000.000.000.000,2-4,2-6
1610612741,Bulls,0,22019,2019-11-19,East,Chicago,14,4,10,28.600.000.000.000.000,2-5,2-5
1610612741,Bulls,0,22019,2019-11-18,East,Chicago,14,4,10,28.600.000.000.000.000,2-5,2-5
1610612752,Warriors,0,22019,2019-11-19,East,New York,14,4,10,28.600.000.000.000.000,3-4,1-6
1610612752,Warriors,0,22019,2019-11-18,East,New York,14,4,10,28.600.000.000.000.000,3-4,1-6
1610612765,Warriors,0,22019,2019-11-21,East,Detroit,14,4,10,28.600.000.000.000.000,3-3,1-7
1610612765,Warriors,0,22019,2019-11-20,East,Detroit,14,4,10,28.600.000.000.000.000,3-3,1-7
1610612744,Warriors,0,22019,2019-11-14,West,Golden State,12,2,10,16.699.999.999.999.900,1-5,1-5
1610612744,Warriors,0,22019,2019-11-13,West,Golden State,12,2,10,16.699.999.999.999.900,1-5,1-5
1610612742,Mavericks,0,22019,2020-02-20,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-19,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-18,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-17,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-16,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-15,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-14,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-13,West,Dallas,55,33,22,0.6,15-14,18-8
1610612742,Mavericks,0,22019,2020-02-12,West,Dallas,55,33,22,0.6,15-14,18-8
1610612760,Warriors,0,22019,2020-02-20,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612743,Nuggets,0,22019,2019-12-31,West,Denver,33,23,10,6.970.000.000.000.000,15-4,8-6
1610612746,Warriors,0,22019,2019-12-27,West,LA Clippers,33,23,10,6.970.000.000.000.000,14-2,9-8
1610612746,Warriors,0,22019,2019-12-26,West,LA Clippers,33,23,10,6.970.000.000.000.000,14-2,9-8
1610612746,Warriors,0,22019,2019-12-25,West,LA Clippers,33,23,10,6.970.000.000.000.000,14-2,9-8
1610612755,Warriors,0,22019,2019-12-26,East,Philadelphia,33,23,10,6.970.000.000.000.000,16-2,7-8
1610612755,Warriors,0,22019,2019-12-25,East,Philadelphia,33,23,10,6.970.000.000.000.000,16-2,7-8
1610612760,Warriors,0,22019,2020-02-19,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612760,Warriors,0,22019,2020-02-18,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612760,Warriors,0,22019,2020-02-17,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612760,Warriors,0,22019,2020-02-16,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612760,Warriors,0,22019,2020-02-15,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612745,Warriors,0,22019,2019-12-28,West,Houston,32,22,10,688,11-4,11-6
1610612746,Warriors,0,22019,2019-12-24,West,LA Clippers,32,22,10,688,14-2,8-8
1610612746,Warriors,0,22019,2019-12-23,West,LA Clippers,32,22,10,688,14-2,8-8
1610612746,Warriors,0,22019,2019-12-22,West,LA Clippers,32,22,10,688,14-2,8-8
1610612755,Warriors,0,22019,2019-12-24,East,Philadelphia,32,22,10,688,15-2,7-8
1610612755,Warriors,0,22019,2019-12-23,East,Philadelphia,32,22,10,688,15-2,7-8
1610612761,Warriors,0,22019,2019-12-28,East,Toronto,32,22,10,688,13-4,9-6
1610612742,Mavericks,0,22019,2019-12-28,West,Dallas,31,21,10,677,9-7,12-3
1610612745,Warriors,0,22019,2019-12-27,West,Houston,31,21,10,677,10-4,11-6
1610612745,Warriors,0,22019,2019-12-26,West,Houston,31,21,10,677,10-4,11-6
1610612745,Warriors,0,22019,2019-12-25,West,Houston,31,21,10,677,10-4,11-6
1610612754,Warriors,0,22019,2019-12-26,East,Indiana,31,21,10,677,14-3,7-7
1610612754,Warriors,0,22019,2019-12-25,East,Indiana,31,21,10,677,14-3,7-7
1610612754,Warriors,0,22019,2019-12-24,East,Indiana,31,21,10,677,14-3,7-7
1610612754,Warriors,0,22019,2019-12-23,East,Indiana,31,21,10,677,14-3,7-7
1610612755,Warriors,0,22019,2019-12-22,East,Philadelphia,31,21,10,677,15-2,6-8
1610612755,Warriors,0,22019,2019-12-21,East,Philadelphia,31,21,10,677,15-2,6-8
1610612761,Warriors,0,22019,2019-12-27,East,Toronto,31,21,10,677,13-4,8-6
1610612761,Warriors,0,22019,2019-12-26,East,Toronto,31,21,10,677,13-4,8-6
1610612761,Warriors,0,22019,2019-12-25,East,Toronto,31,21,10,677,13-4,8-6
1610612742,Mavericks,0,22019,2019-12-27,West,Dallas,30,20,10,667,9-7,11-3
1610612742,Mavericks,0,22019,2019-12-26,West,Dallas,30,20,10,667,9-7,11-3
1610612754,Warriors,0,22019,2019-12-22,East,Indiana,30,20,10,667,13-3,7-7
1610612755,Warriors,0,22019,2019-12-20,East,Philadelphia,30,20,10,667,14-2,6-8
1610612742,Mavericks,0,22019,2019-12-25,West,Dallas,29,19,10,655,8-7,11-3
1610612742,Mavericks,0,22019,2019-12-24,West,Dallas,29,19,10,655,8-7,11-3
1610612742,Mavericks,0,22019,2019-12-23,West,Dallas,29,19,10,655,8-7,11-3
1610612742,Mavericks,0,22019,2019-12-22,West,Dallas,29,19,10,655,8-7,11-3
1610612751,Warriors,0,22019,2019-12-10,East,Brooklyn,23,13,10,565,7-4,6-6
1610612751,Warriors,0,22019,2019-12-09,East,Brooklyn,23,13,10,565,7-4,6-6
1610612751,Warriors,0,22019,2019-12-08,East,Brooklyn,23,13,10,565,7-4,6-6
1610612762,Warriors,0,22019,2019-12-08,West,Utah,23,13,10,565,9-2,4-8
1610612762,Warriors,0,22019,2019-12-07,West,Utah,23,13,10,565,9-2,4-8
1610612751,Warriors,0,22019,2019-12-07,East,Brooklyn,22,12,10,545,6-4,6-6
1610612751,Warriors,0,22019,2019-12-06,East,Brooklyn,22,12,10,545,6-4,6-6
1610612762,Warriors,0,22019,2019-12-06,West,Utah,22,12,10,545,8-2,4-8
1610612762,Warriors,0,22019,2019-12-05,West,Utah,22,12,10,545,8-2,4-8
1610612762,Warriors,0,22019,2019-12-04,West,Utah,22,12,10,545,8-2,4-8
1610612751,Warriors,0,22019,2019-12-05,East,Brooklyn,21,11,10,524,6-4,5-6
1610612751,Warriors,0,22019,2019-12-04,East,Brooklyn,21,11,10,524,6-4,5-6
1610612756,Warriors,0,22019,2019-12-03,West,Phoenix,19,9,10,474,5-7,4-3
1610612756,Warriors,0,22019,2019-12-02,West,Phoenix,19,9,10,474,5-7,4-3
1610612756,Warriors,0,22019,2019-12-01,West,Phoenix,18,8,10,444,5-7,3-3
1610612756,Warriors,0,22019,2019-11-30,West,Phoenix,18,8,10,444,5-7,3-3
1610612756,Warriors,0,22019,2019-11-29,West,Phoenix,18,8,10,444,5-7,3-3
1610612758,Warriors,0,22019,2019-12-01,West,Sacramento,18,8,10,444,5-3,3-7
1610612758,Warriors,0,22019,2019-11-30,West,Sacramento,18,8,10,444,5-3,3-7
1610612753,Warriors,0,22019,2019-11-28,East,Orlando,17,7,10,412,6-3,1-7
1610612753,Warriors,0,22019,2019-11-27,East,Orlando,17,7,10,412,6-3,1-7
1610612758,Warriors,0,22019,2019-11-29,West,Sacramento,17,7,10,412,4-3,3-7
1610612758,Warriors,0,22019,2019-11-28,West,Sacramento,17,7,10,412,4-3,3-7
1610612758,Warriors,0,22019,2019-11-27,West,Sacramento,17,7,10,412,4-3,3-7
1610612740,Pelicans,0,22019,2019-11-23,West,New Orleans,16,6,10,375,4-4,2-6
1610612753,Warriors,0,22019,2019-11-26,East,Orlando,16,6,10,375,6-3,0-7
1610612753,Warriors,0,22019,2019-11-25,East,Orlando,16,6,10,375,6-3,0-7
1610612760,Warriors,0,22019,2019-11-26,West,Oklahoma City,16,6,10,375,5-4,1-6
1610612760,Warriors,0,22019,2019-11-25,West,Oklahoma City,16,6,10,375,5-4,1-6
1610612764,Warriors,0,22019,2019-11-28,East,Washington,16,6,10,375,3-4,3-6
1610612764,Warriors,0,22019,2019-11-27,East,Washington,16,6,10,375,3-4,3-6
1610612766,Warriors,0,22019,2019-11-22,East,Charlotte,16,6,10,375,3-4,3-6
1610612741,Bulls,0,22019,2019-11-21,East,Chicago,15,5,10,333,3-5,2-5
1610612741,Bulls,0,22019,2019-11-20,East,Chicago,15,5,10,333,3-5,2-5
1610612757,Warriors,0,22019,2019-11-20,West,Portland,15,5,10,333,1-4,4-6
1610612757,Warriors,0,22019,2019-11-19,West,Portland,15,5,10,333,1-4,4-6
1610612759,Warriors,0,22019,2019-11-21,West,San Antonio,15,5,10,333,4-4,1-6
1610612759,Warriors,0,22019,2019-11-20,West,San Antonio,15,5,10,333,4-4,1-6
1610612760,Warriors,0,22019,2019-11-24,West,Oklahoma City,15,5,10,333,5-4,0-6
1610612760,Warriors,0,22019,2019-11-23,West,Oklahoma City,15,5,10,333,5-4,0-6
1610612760,Warriors,0,22019,2019-11-22,West,Oklahoma City,15,5,10,333,5-4,0-6
1610612763,Warriors,0,22019,2019-11-24,West,Memphis,15,5,10,333,3-7,2-3
1610612763,Warriors,0,22019,2019-11-23,West,Memphis,15,5,10,333,3-7,2-3
1610612764,Warriors,0,22019,2019-11-26,East,Washington,15,5,10,333,3-4,2-6
1610612765,Warriors,0,22019,2019-11-22,East,Detroit,15,5,10,333,4-3,1-7
1610612752,Warriors,0,22019,2019-11-17,East,New York,13,3,10,231,2-4,1-6
1610612752,Warriors,0,22019,2019-11-16,East,New York,13,3,10,231,2-4,1-6
1610612760,Warriors,0,22019,2020-02-14,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612760,Warriors,0,22019,2020-02-13,West,Oklahoma City,55,33,22,0.6,17-12,16-10
1610612743,Nuggets,0,22019,2019-12-28,West,Denver,31,22,9,0.71,14-4,8-5
1610612746,Warriors,0,22019,2019-12-21,West,LA Clippers,31,22,9,0.71,14-2,8-7
1610612743,Nuggets,0,22019,2019-12-27,West,Denver,30,21,9,0.7,13-4,8-5
1610612743,Nuggets,0,22019,2019-12-26,West,Denver,30,21,9,0.7,13-4,8-5
1610612743,Nuggets,0,22019,2019-12-25,West,Denver,30,21,9,0.7,13-4,8-5
1610612745,Warriors,0,22019,2019-12-24,West,Houston,30,21,9,0.7,10-4,11-5
1610612745,Warriors,0,22019,2019-12-23,West,Houston,30,21,9,0.7,10-4,11-5
1610612746,Warriors,0,22019,2019-12-20,West,LA Clippers,30,21,9,0.7,14-2,7-7
1610612746,Warriors,0,22019,2019-12-19,West,LA Clippers,30,21,9,0.7,14-2,7-7
1610612761,Warriors,0,22019,2019-12-24,East,Toronto,30,21,9,0.7,13-3,8-6
1610612761,Warriors,0,22019,2019-12-23,East,Toronto,30,21,9,0.7,13-3,8-6
1610612745,Warriors,0,22019,2019-12-22,West,Houston,29,20,9,0.69,10-4,10-5
1610612745,Warriors,0,22019,2019-12-21,West,Houston,29,20,9,0.69,10-4,10-5
1610612754,Warriors,0,22019,2019-12-21,East,Indiana,29,20,9,0.69,13-3,7-6
1610612754,Warriors,0,22019,2019-12-20,East,Indiana,29,20,9,0.69,13-3,7-6
1610612755,Warriors,0,22019,2019-12-19,East,Philadelphia,29,20,9,0.69,14-1,6-8
1610612755,Warriors,0,22019,2019-12-18,East,Philadelphia,29,20,9,0.69,14-1,6-8
1610612754,Warriors,0,22019,2019-12-12,East,Indiana,25,16,9,0.64,10-3,6-6
1610612754,Warriors,0,22019,2019-12-11,East,Indiana,25,16,9,0.64,10-3,6-6
1610612751,Warriors,0,22019,2019-11-28,East,Brooklyn,18,9,9,0.5,5-3,4-6
1610612751,Warriors,0,22019,2019-11-27,East,Brooklyn,18,9,9,0.5,5-3,4-6
1610612740,Pelicans,0,22019,2019-11-22,West,New Orleans,15,6,9,0.4,4-4,2-5
1610612740,Pelicans,0,22019,2019-11-21,West,New Orleans,15,6,9,0.4,4-4,2-5
1610612753,Warriors,0,22019,2019-11-24,East,Orlando,15,6,9,0.4,6-3,0-6
1610612753,Warriors,0,22019,2019-11-23,East,Orlando,15,6,9,0.4,6-3,0-6
1610612766,Warriors,0,22019,2019-11-21,East,Charlotte,15,6,9,0.4,3-4,3-5
1610612766,Warriors,0,22019,2019-11-20,East,Charlotte,15,6,9,0.4,3-4,3-5
1610612740,Pelicans,0,22019,2019-11-16,West,New Orleans,12,3,9,0.25,2-4,1-5
1610612752,Warriors,0,22019,2019-11-15,East,New York,12,3,9,0.25,2-3,1-6
1610612752,Warriors,0,22019,2019-11-14,East,New York,12,3,9,0.25,2-3,1-6
1610612740,Pelicans,0,22019,2019-11-20,West,New Orleans,14,5,9,35.700.000.000.000.000,4-4,1-5
1610612740,Pelicans,0,22019,2019-11-19,West,New Orleans,14,5,9,35.700.000.000.000.000,4-4,1-5
1610612757,Warriors,0,22019,2019-11-18,West,Portland,14,5,9,35.700.000.000.000.000,1-4,4-5
1610612759,Warriors,0,22019,2019-11-19,West,San Antonio,14,5,9,35.700.000.000.000.000,4-4,1-5
1610612759,Warriors,0,22019,2019-11-18,West,San Antonio,14,5,9,35.700.000.000.000.000,4-4,1-5
1610612760,Warriors,0,22019,2019-11-21,West,Oklahoma City,14,5,9,35.700.000.000.000.000,5-3,0-6
1610612760,Warriors,0,22019,2019-11-20,West,Oklahoma City,14,5,9,35.700.000.000.000.000,5-3,0-6
1610612760,Warriors,0,22019,2019-11-19,West,Oklahoma City,14,5,9,35.700.000.000.000.000,5-3,0-6
1610612763,Warriors,0,22019,2019-11-22,West,Memphis,14,5,9,35.700.000.000.000.000,3-6,2-3
1610612763,Warriors,0,22019,2019-11-21,West,Memphis,14,5,9,35.700.000.000.000.000,3-6,2-3
1610612763,Warriors,0,22019,2019-11-20,West,Memphis,14,5,9,35.700.000.000.000.000,3-6,2-3
1610612763,Warriors,0,22019,2019-11-19,West,Memphis,14,5,9,35.700.000.000.000.000,3-6,2-3
1610612764,Warriors,0,22019,2019-11-25,East,Washington,14,5,9,35.700.000.000.000.000,3-4,2-5
1610612764,Warriors,0,22019,2019-11-24,East,Washington,14,5,9,35.700.000.000.000.000,3-4,2-5
1610612760,Warriors,0,22019,2020-02-04,West,Oklahoma City,50,30,20,0.6,15-10,15-10
1610612760,Warriors,0,22019,2020-02-03,West,Oklahoma City,50,30,20,0.6,15-10,15-10
1610612743,Nuggets,0,22019,2019-12-30,West,Denver,32,23,9,7.190.000.000.000.000,15-4,8-5
1610612743,Nuggets,0,22019,2019-12-29,West,Denver,32,23,9,7.190.000.000.000.000,15-4,8-5
1610612762,Warriors,0,22019,2019-12-03,West,Utah,21,12,9,5.710.000.000.000.000,8-1,4-8
1610612762,Warriors,0,22019,2019-12-02,West,Utah,21,12,9,5.710.000.000.000.000,8-1,4-8
1610612760,Warriors,0,22019,2020-02-02,West,Oklahoma City,50,30,20,0.6,15-10,15-10
1610612760,Warriors,0,22019,2020-02-01,West,Oklahoma City,50,30,20,0.6,15-10,15-10
1610612760,Warriors,0,22019,2020-01-31,West,Oklahoma City,50,30,20,0.6,15-10,15-10
1610612742,Mavericks,0,22019,2020-02-27,West,Dallas,59,36,23,0.61,16-14,20-9
1610612742,Mavericks,0,22019,2020-02-26,West,Dallas,59,36,23,0.61,16-14,20-9
1610612748,Warriors,0,22019,2019-12-31,East,Miami,33,24,9,727,15-1,9-8
1610612748,Warriors,0,22019,2019-12-30,East,Miami,33,24,9,727,15-1,9-8
1610612742,Mavericks,0,22019,2019-12-21,West,Dallas,28,19,9,679,8-7,11-2
1610612742,Mavericks,0,22019,2019-12-20,West,Dallas,28,19,9,679,8-7,11-2
1610612745,Warriors,0,22019,2019-12-20,West,Houston,28,19,9,679,10-4,9-5
1610612745,Warriors,0,22019,2019-12-19,West,Houston,28,19,9,679,10-4,9-5
1610612754,Warriors,0,22019,2019-12-19,East,Indiana,28,19,9,679,12-3,7-6
1610612754,Warriors,0,22019,2019-12-18,East,Indiana,28,19,9,679,12-3,7-6
1610612754,Warriors,0,22019,2019-12-17,East,Indiana,28,19,9,679,12-3,7-6
1610612742,Mavericks,0,22019,2019-12-19,West,Dallas,27,18,9,667,8-7,10-2
1610612742,Mavericks,0,22019,2019-12-18,West,Dallas,27,18,9,667,8-7,10-2
1610612745,Warriors,0,22019,2019-12-18,West,Houston,27,18,9,667,10-4,8-5
1610612745,Warriors,0,22019,2019-12-17,West,Houston,27,18,9,667,10-4,8-5
1610612745,Warriors,0,22019,2019-12-16,West,Houston,27,18,9,667,10-4,8-5
1610612754,Warriors,0,22019,2019-12-16,East,Indiana,27,18,9,667,11-3,7-6
1610612754,Warriors,0,22019,2019-12-15,East,Indiana,27,18,9,667,11-3,7-6
1610612745,Warriors,0,22019,2019-12-15,West,Houston,26,17,9,654,9-4,8-5
1610612745,Warriors,0,22019,2019-12-14,West,Houston,26,17,9,654,9-4,8-5
1610612754,Warriors,0,22019,2019-12-14,East,Indiana,26,17,9,654,10-3,7-6
1610612754,Warriors,0,22019,2019-12-13,East,Indiana,26,17,9,654,10-3,7-6
1610612754,Warriors,0,22019,2019-12-10,East,Indiana,24,15,9,625,9-3,6-6
1610612754,Warriors,0,22019,2019-12-09,East,Indiana,24,15,9,625,9-3,6-6
1610612750,Warriors,0,22019,2019-12-03,West,Minnesota,19,10,9,526,3-7,7-2
1610612750,Warriors,0,22019,2019-12-02,West,Minnesota,19,10,9,526,3-7,7-2
1610612750,Warriors,0,22019,2019-12-01,West,Minnesota,19,10,9,526,3-7,7-2
1610612751,Warriors,0,22019,2019-11-30,East,Brooklyn,19,10,9,526,6-3,4-6
1610612751,Warriors,0,22019,2019-11-29,East,Brooklyn,19,10,9,526,6-3,4-6
1610612756,Warriors,0,22019,2019-11-28,West,Phoenix,17,8,9,471,5-6,3-3
1610612756,Warriors,0,22019,2019-11-27,West,Phoenix,17,8,9,471,5-6,3-3
1610612758,Warriors,0,22019,2019-11-26,West,Sacramento,16,7,9,438,4-3,3-6
1610612758,Warriors,0,22019,2019-11-25,West,Sacramento,16,7,9,438,4-3,3-6
1610612737,Hawks,0,22019,2019-11-19,East,Atlanta,13,4,9,308,2-4,2-5
1610612737,Hawks,0,22019,2019-11-18,East,Atlanta,13,4,9,308,2-4,2-5
1610612737,Hawks,0,22019,2019-11-17,East,Atlanta,13,4,9,308,2-4,2-5
1610612739,Cavaliers,0,22019,2019-11-19,East,Cleveland,13,4,9,308,2-4,2-5
1610612739,Cavaliers,0,22019,2019-11-18,East,Cleveland,13,4,9,308,2-4,2-5
1610612740,Pelicans,0,22019,2019-11-18,West,New Orleans,13,4,9,308,3-4,1-5
1610612740,Pelicans,0,22019,2019-11-17,West,New Orleans,13,4,9,308,3-4,1-5
1610612741,Bulls,0,22019,2019-11-17,East,Chicago,13,4,9,308,2-4,2-5
1610612741,Bulls,0,22019,2019-11-16,East,Chicago,13,4,9,308,2-4,2-5
1610612765,Warriors,0,22019,2019-11-19,East,Detroit,13,4,9,308,3-3,1-6
1610612765,Warriors,0,22019,2019-11-18,East,Detroit,13,4,9,308,3-3,1-6
1610612765,Warriors,0,22019,2019-11-17,East,Detroit,13,4,9,308,3-3,1-6
1610612765,Warriors,0,22019,2019-11-16,East,Detroit,13,4,9,308,3-3,1-6
1610612765,Warriors,0,22019,2019-11-15,East,Detroit,13,4,9,308,3-3,1-6
1610612744,Warriors,0,22019,2019-11-12,West,Golden State,11,2,9,182,1-5,1-4
1610612744,Warriors,0,22019,2019-11-11,West,Golden State,11,2,9,182,1-5,1-4
1610612752,Warriors,0,22019,2019-11-13,East,New York,11,2,9,182,1-3,1-6
1610612752,Warriors,0,22019,2019-11-12,East,New York,11,2,9,182,1-3,1-6
1610612755,Warriors,0,22019,2020-02-26,East,Philadelphia,59,36,23,0.61,27-2,9-21
1610612755,Warriors,0,22019,2020-01-14,East,Philadelphia,41,25,16,0.61,18-2,7-14
1610612755,Warriors,0,22019,2020-01-13,East,Philadelphia,41,25,16,0.61,18-2,7-14
1610612742,Mavericks,0,22019,2020-02-04,West,Dallas,50,31,19,0.62,14-12,17-7
1610612748,Warriors,0,22019,2019-12-29,East,Miami,32,24,8,0.75,15-1,9-7
1610612748,Warriors,0,22019,2019-12-28,East,Miami,32,24,8,0.75,15-1,9-7
1610612742,Mavericks,0,22019,2019-12-15,West,Dallas,25,17,8,0.68,8-6,9-2
1610612742,Mavericks,0,22019,2019-12-14,West,Dallas,25,17,8,0.68,8-6,9-2
1610612743,Nuggets,0,22019,2019-12-17,West,Denver,25,17,8,0.68,11-3,6-5
1610612743,Nuggets,0,22019,2019-12-16,West,Denver,25,17,8,0.68,11-3,6-5
1610612743,Nuggets,0,22019,2019-12-15,West,Denver,25,17,8,0.68,11-3,6-5
1610612745,Warriors,0,22019,2019-12-13,West,Houston,25,17,8,0.68,9-3,8-5
1610612761,Warriors,0,22019,2019-12-15,East,Toronto,25,17,8,0.68,10-3,7-5
1610612761,Warriors,0,22019,2019-12-14,East,Toronto,25,17,8,0.68,10-3,7-5
1610612762,Warriors,0,22019,2019-12-01,West,Utah,20,12,8,0.6,8-1,4-7
1610612750,Warriors,0,22019,2019-11-24,West,Minnesota,16,8,8,0.5,3-6,5-2
1610612750,Warriors,0,22019,2019-11-23,West,Minnesota,16,8,8,0.5,3-6,5-2
1610612751,Warriors,0,22019,2019-11-24,East,Brooklyn,16,8,8,0.5,5-3,3-5
1610612756,Warriors,0,22019,2019-11-26,West,Phoenix,16,8,8,0.5,5-5,3-3
1610612756,Warriors,0,22019,2019-11-25,West,Phoenix,16,8,8,0.5,5-5,3-3
1610612756,Warriors,0,22019,2019-11-24,West,Phoenix,16,8,8,0.5,5-5,3-3
1610612740,Pelicans,0,22019,2019-11-13,West,New Orleans,10,2,8,0.2,1-4,1-4
1610612740,Pelicans,0,22019,2019-11-12,West,New Orleans,10,2,8,0.2,1-4,1-4
1610612740,Pelicans,0,22019,2019-11-11,West,New Orleans,10,2,8,0.2,1-4,1-4
1610612744,Warriors,0,22019,2019-11-10,West,Golden State,10,2,8,0.2,1-4,1-4
1610612744,Warriors,0,22019,2019-11-09,West,Golden State,10,2,8,0.2,1-4,1-4
1610612752,Warriors,0,22019,2019-11-11,East,New York,10,2,8,0.2,1-3,1-5
1610612752,Warriors,0,22019,2019-11-10,East,New York,10,2,8,0.2,1-3,1-5
1610612743,Nuggets,0,22019,2019-12-24,West,Denver,29,21,8,7.240.000.000.000.000,13-3,8-5
1610612743,Nuggets,0,22019,2019-12-23,West,Denver,29,21,8,7.240.000.000.000.000,13-3,8-5
1610612746,Warriors,0,22019,2019-12-18,West,LA Clippers,29,21,8,7.240.000.000.000.000,14-1,7-7
1610612746,Warriors,0,22019,2019-12-17,West,LA Clippers,29,21,8,7.240.000.000.000.000,14-1,7-7
1610612748,Warriors,0,22019,2019-12-22,East,Miami,29,21,8,7.240.000.000.000.000,12-1,9-7
1610612748,Warriors,0,22019,2019-12-21,East,Miami,29,21,8,7.240.000.000.000.000,12-1,9-7
1610612748,Warriors,0,22019,2019-12-20,East,Miami,29,21,8,7.240.000.000.000.000,12-1,9-7
1610612761,Warriors,0,22019,2019-12-22,East,Toronto,29,21,8,7.240.000.000.000.000,13-3,8-5
1610612743,Nuggets,0,22019,2019-12-22,West,Denver,28,20,8,7.140.000.000.000.000,13-3,7-5
1610612746,Warriors,0,22019,2019-12-16,West,LA Clippers,28,20,8,7.140.000.000.000.000,13-1,7-7
1610612746,Warriors,0,22019,2019-12-15,West,LA Clippers,28,20,8,7.140.000.000.000.000,13-1,7-7
1610612746,Warriors,0,22019,2019-12-14,West,LA Clippers,28,20,8,7.140.000.000.000.000,13-1,7-7
1610612748,Warriors,0,22019,2019-12-19,East,Miami,28,20,8,7.140.000.000.000.000,11-1,9-7
